시군구명,법정동,등록번호,중개업소 구분,중개업자명,중개업소명,도로명주소(지번)
충청북도 청주시상당구,금천동,43111-2020-00104,공인중개사,권세경,직지공인중개사사무소,충청북도 청주시 상당구 수영로 312 상가동 102호
충청북도 청주시상당구,용암동,43111-2020-00107,공인중개사,김나연,뜨란채공인중개사사무소,충청북도 청주시 상당구 무심동로 84 상가 103호
충청북도 청주시상당구,용담동,43111-2020-00109,공인중개사,마정숙,마린공인중개사사무소,충청북도 청주시 상당구 수영로 353 1층
충청북도 청주시상당구,용암동,43111-2021-00001,공인중개사,서준철,이화공인중개사사무소,충청북도 청주시 상당구 중고개로 115 109호
충청북도 청주시상당구,용암동,43111-2021-00002,공인중개사,이세영,동남명품공인중개사사무소,충청북도 청주시 상당구 중고개로142번길 32-30 103호
충청북도 청주시상당구,남일면,43111-2021-00010,공인중개사,안근모,신송공인중개사사무소,충청북도 청주시 상당구 남일면 신송효촌길 5 2층
충청북도 청주시상당구,남일면,43111-2021-00012,공인중개사,송은호,고은부동산공인중개사사무소,충청북도 청주시 상당구 남일면 단재로 738 
충청북도 청주시상당구,용암동,43111-2021-00015,공인중개사,한경순,동남이지공인중개사사무소,충청북도 청주시 상당구 동남로 135 
충청북도 청주시상당구,산성동,43111-2021-00016,공인중개사,모병수,산성부동산중개,충청북도 청주시 상당구 성내로118번길 5 
충청북도 청주시상당구,문화동,43111-2021-00018,공인중개사,김선일,미래n공인중개사사무소,"충청북도 청주시 상당구 용담로 7 123호(문화동,센트럴칸타빌)"
충청북도 청주시상당구,용정동,43111-2021-00020,공인중개사,김동화,우미공인중개사사무소,충청북도 청주시 상당구 호미로 195-1 
충청북도 청주시상당구,남문로1가,43111-2021-00023,공인중개사,김태종,여일공인중개사사무소,충청북도 청주시 상당구 성안로 62 1층
충청북도 청주시상당구,용정동,43111-2021-00026,공인중개사,양희수,세종공인중개사사무소,충청북도 청주시 상당구 용정로 25 용정한라비발디1단지 상가 102호
충청북도 청주시상당구,대성동,43111-2021-00027,공인중개사,김정숙,대성부동산공인중개사사무소,충청북도 청주시 상당구 당산로 14 우성상가 106호
충청북도 청주시상당구,금천동,43111-2021-00037,공인중개사,김영미,골드공인중개사사무소,충청북도 청주시 상당구 꽃산동로 38 수정아파트상가 104호
충청북도 청주시상당구,북문로1가,43111-2021-00041,공인중개사,김남훈,카카오공인중개사사무소,충청북도 청주시 상당구 사직대로 374 201호
충청북도 청주시상당구,용정동,43111-2021-00044,공인중개사,장정옥,우미린공인중개사사무소,"충청북도 청주시 상당구 수영로 360 상가동 102호 (용정동, 우미린에듀파크1단지)"
충청북도 청주시상당구,미원면,43111-2021-00048,공인중개사,김제웅,삼성부동산공인중개사사무소,충청북도 청주시 상당구 미원면 미원초정로 19-1 
충청북도 청주시상당구,용암동,43111-2021-00049,공인중개사,박상규,원부동산공인중개사사무소,충청북도 청주시 상당구 동남로109번길 5-3 1층
충청북도 청주시상당구,용암동,43111-2021-00051,공인중개사,임지혁,빅토리부동산중개,충청북도 청주시 상당구 동남로77번길 27 102호
충청북도 청주시상당구,용암동,43111-2021-00052,공인중개사,김문경,대장공인중개사사무소,충청북도 청주시 상당구 호미로 3 중원타워 110호
충청북도 청주시상당구,용암동,43111-2021-00053,공인중개사,김진옥,한방부동산공인중개사사무소,충청북도 청주시 상당구 월운로 116 제이동 103호
충청북도 청주시상당구,용암동,43111-2022-00005,공인중개사,송홍수,탑공인중개사사무소,충청북도 청주시 상당구 동남로83번길 2-4 101호
충청북도 청주시상당구,용암동,43111-2022-00010,공인중개사,이서원,큐나공인중개사사무소,충청북도 청주시 상당구 동남로73번길 28 
충청북도 청주시상당구,용암동,43111-2022-00011,공인중개사,김승용,프로공인중개사사무소,충청북도 청주시 상당구 동남로83번길 15 102호
충청북도 청주시상당구,용암동,43111-2022-00020,공인중개사,우은숙,이오공인중개사사무소,충청북도 청주시 상당구 월운로 116 에프동 103호
충청북도 청주시상당구,용암동,43111-2022-00021,공인중개사,이종헌,대한경매공인중개사사무소,충청북도 청주시 상당구 1순환로 1239 416호 (용암동)
충청북도 청주시상당구,남일면,43111-2022-00025,공인중개사,이장영,산야공인중개사사무소,충청북도 청주시 상당구 남일면 화당길 9-9 
충청북도 청주시상당구,용담동,43111-2022-00026,공인중개사,한미란,이음공인중개사사무소,충청북도 청주시 상당구 수영로 327 상가동 106호
충청북도 청주시상당구,미원면,43111-2022-00029,공인중개사,김봉준,신강남공인중개사사무소,충청북도 청주시 상당구 미원면 단재로 2514 
충청북도 청주시상당구,용암동,43111-2022-00033,공인중개사,윤종견,늘조은부동산공인중개사사무소,충청북도 청주시 상당구 중고개로141번길 20 102호
충청북도 청주시상당구,가덕면,43111-2022-00034,공인중개사,서은숙,가덕공인중개사사무소,충청북도 청주시 상당구 가덕면 보청대로 4651 
충청북도 청주시상당구,서문동,43111-2022-00035,공인중개사,홍성완,나라경매공인중개사사무소,충청북도 청주시 상당구 상당로81번길 66 2층
충청북도 청주시상당구,용암동,43111-2022-00036,공인중개사,이종욱,원봉힐데스하임공인중개사사무소,충청북도 청주시 상당구 월운로 116 힐데스하임 상가 E동 105호
충청북도 청주시상당구,방서동,43111-2022-00038,공인중개사,신성숙,호반공인중개사사무소,충청북도 청주시 상당구 동남로 2 근린생활시설 117동 109호
충청북도 청주시상당구,용암동,43111-2022-00039,공인중개사,박정우,동남파라곤공인중개사사무소,충청북도 청주시 상당구 중고개로 58 103호
충청북도 청주시상당구,수동,43111-2022-00043,공인중개사,박경미,달팽이공인중개사사무소,충청북도 청주시 상당구 수암로 50 2층
충청북도 청주시상당구,용암동,43111-2022-00045,공인중개사,노은숙,일등동남시티공인중개사사무소,충청북도 청주시 상당구 중고개로142번길 17 상가동 218호
충청북도 청주시상당구,용정동,43111-2022-00048,공인중개사,성강제,큰솔공인중개사사무소,충청북도 청주시 상당구 용정로 20 우철빌딩 104호
충청북도 청주시상당구,용암동,43111-2022-00050,공인중개사,김현미,채움부동산공인중개사사무소,충청북도 청주시 상당구 호미로 14 대성베르힐1차 제115동 제1층 110호
충청북도 청주시상당구,북문로3가,43111-2022-00054,공인중개사,한은매,땅집고부동산공인중개사사무소,"충청북도 청주시 상당구 중앙로 53 , 상가1층 2호"
충청북도 청주시상당구,방서동,43111-2022-00057,공인중개사,전한숙,동남골드부동산공인중개사사무소,"충청북도 청주시 상당구 단재로 316 상가동1, 125호"
충청북도 청주시상당구,용암동,43111-2022-00061,공인중개사,박미자,마중공인중개사사무소,충청북도 청주시 상당구 용암북로160번길 20 101호
충청북도 청주시상당구,용암동,43111-2022-00064,공인중개사,김지현,김지현공인중개사사무소,충청북도 청주시 상당구 동남로109번길 6-2 103호
충청북도 청주시상당구,금천동,43111-2022-00068,공인중개사,이석웅,에이스합동공인중개사사무소,충청북도 청주시 상당구 수영로 306-1 상가동 101호
충청북도 청주시상당구,용정동,43111-2023-00002,공인중개사,이재휘,청주114공인중개사사무소,충청북도 청주시 상당구 호미로202번길 21 103호
충청북도 청주시상당구,방서동,43111-2023-00004,공인중개사,이민영,방서우리동네공인중개사사무소,충청북도 청주시 상당구 단재로 312 141-105
충청북도 청주시상당구,용암동,43111-2023-00007,공인중개사,김은경,민트공인중개사사무소,충청북도 청주시 상당구 중흥로 175 중흥부영10차상가동 102호
충청북도 청주시상당구,용암동,43111-2023-00010,공인중개사,장성광,용암골드공인중개사사무소,충청북도 청주시 상당구 월평로144번길 17 101호
충청북도 청주시상당구,금천동,43111-2023-00011,공인중개사,이유미,또바기공인중개사사무소,충청북도 청주시 상당구 꽃산동로 21 1층
충청북도 청주시상당구,용암동,43111-2023-00012,공인중개사,송유주,이음부동산중개사무소,"충청북도 청주시 상당구 중고개로 147 101호(용암동, 씨엔에스빌딩)"
충청북도 청주시상당구,방서동,43111-2023-00014,공인중개사,조양희,미래부동산공인중개사사무소,충청북도 청주시 상당구 동남로 15 우미린풀하우스 근린시설 1동 107호
충청북도 청주시상당구,용암동,43111-2023-00018,공인중개사,이경근,동남노다지공인중개사사무소,충청북도 청주시 상당구 동남로83번길 8-4 1층(용암동)
충청북도 청주시상당구,용암동,43111-2023-00020,공인중개사,김도연,은성공인중개사사무소,충청북도 청주시 상당구 용암북로6번길 51 1층 102호
충청북도 청주시상당구,용암동,43111-2023-00022,공인중개사,오정미,동남재벌공인중개사사무소,충청북도 청주시 상당구 중고개로 58 301동 109호
충청북도 청주시상당구,미원면,43111-2023-00023,공인중개사,전도건,킹덤공인중개사사무소,충청북도 청주시 상당구 미원면 단재로 2419 
충청북도 청주시상당구,용정동,43111-2023-00026,공인중개사,진서영,우리집공인중개사사무소,충청북도 청주시 상당구 영운천로203번길 9 1층
충청북도 청주시상당구,용암동,43111-2023-00029,공인중개사,김명섭,원진공인중개사사무소,"충청북도 청주시 상당구 중고개로141번길 16 , 401호"
충청북도 청주시상당구,용암동,43111-2023-00030,공인중개사,최성복,라움공인중개사사무소,"충청북도 청주시 상당구 중고개로141번길 16 , 401호"
충청북도 청주시상당구,방서동,43111-2023-00031,공인중개사,유지순,방서부동산공인중개사사무소,충청북도 청주시 상당구 단재로 316 청주센트럴자이 상가1동 121호
